4714,0,200,0.16418373,/reportingservice/api/teams/520/cm/campaigns/933325534%253A1084549776%253A1084277613/report.xls?&period=last7days&cutoff=1000&groups=%5Bpub%5D&sortIndex=totalImpressions&sortOrder=desc&tabs=%5Brisk%3Adevice%3Acountry%3Asites%5D&settings=%7B%22Selected%20Report%22%3A%22%22%2C%22Period%22%3A%22Last%207%20Days%22%2C%22Group%20Dates%20By%22%3A%22Period%22%2C%22Report%20By%22%3A%22Campaign%22%2C%22Campaign%22%3A%22%25%25CAMPAIGN_NAMES%25%25%22%2C%22Primary%20Seller%22%3A%22All%22%2C%22Secondary%20Seller%22%3Afalse%2C%22Geo%20Level%22%3A%22Country%22%2C%22Cutoff%22%3A%221%2C000%22%7D
4888,0,500,0.055769994,/reportingservice/api/teams/300/cm/campaigns/8154574%253A8154532%253A8131226%252C%253A8131226%253A7429738%253A66686224%253A6668604%253A6668565%253A6668440%253A6668430%253A6668419%253A6668401%253A6661196%253A6661055%253A6661016%253A6128015%253A5977883%253A5885993%253A5367281%253A5367074%253A5334016%253A5333996%253A5333979%253A5333962%253A5333942%253A5333922%253A5333899%253A5333867%253A5333721%253A5326370%253A5163983%253A5134984%253A4843850%253A4843848%253A4808948%253A4775921%253A4705099%253A4692304%253A4681612%253A4681610%253A4571581%253A4483828%253A4483820%253A4483811%253A4483809%253A4483807%253A4483803%253A4381213%253A4136784%253A3869997%253A3654874%253A3654870%253A3654815D%253A3654815%253A3654566%253A3654565%253A3654416%253A3654411%253A3654186%253A3654113%253A3430916%253A1656813%253A1653971%253A1653948%253A1653933%253A1603807%253A1595285%253A1500173%253A1439773%253A1438082%253A1373616%253A0/report.xls?&period=thisMonth&cutoff=1000&groups=%5Bpub%5D&sortIndex=totalImpressions&sortOrder=desc&tabs=%5Badlocation%3Aviewability3ms%3Acampaignviewability%5D&settings=%7B%22Selected%20Report%22%3A%22%2C%20Campaign%20Viewability%22%2C%22Period%22%3A%22This%20Month%22%2C%22Group%20Dates%20By%22%3A%22Period%22%2C%22Report%20By%22%3A%22Campaign%22%2C%22Campaign%22%3A%228154574%2C%208154532%2C%208131226%2C%2C%208131226%2C%207429738%2C%2066686224%2C%206668604%2C%206668565%2C%206668440%2C%206668430%2C%206668419%2C%206668401%2C%206661196%2C%206661055%2C%206661016%2C%206128015%2C%205977883%2C%205885993%2C%205367281%2C%205367074%2C%205334016%2C%205333996%2C%205333979%2C%205333962%2C%205333942%2C%205333922%2C%205333899%2C%205333867%2C%205333721%2C%205326370%2C%205163983%2C%205134984%2C%204843850%2C%204843848%2C%204808948%2C%204775921%2C%204705099%2C%204692304%2C%204681612%2C%204681610%2C%204571581%2C%204483828%2C%204483820%2C%204483811%2C%204483809%2C%204483807%2C%204483803%2C%204381213%2C%204136784%2C%203869997%2C%203654874%2C%203654870%2C%203654815D%2C%203654815%2C%203654566%2C%203654565%2C%203654416%2C%203654411%2C%203654186%2C%203654113%2C%203430916%2C%201656813%2C%201653971%2C%201653948%2C%201653933%2C%201603807%2C%201595285%2C%201500173%2C%201439773%2C%201438082%2C%201373616%2C%200%22%2C%22Primary%20Seller%22%3A%22All%22%2C%22Secondary%20Seller%22%3Afalse%2C%22Geo%20Level%22%3A%22Country%22%2C%22Cutoff%22%3A%221%2C000%22%7D
5179,0,200,0.139788262,/reportingservice/api/teams/1346/cm/campaigns/1452380%253A1437899%253A1437898%253A1437897%253A1437896%253A1437895%253A1437894%253A1437891%253A1437890%253A1437889%253A1437885%253A1437883%253A1437882%253A1437777%253A1437776%253A1437775%253A1437774%253A1437773%253A1437770%253A1437769%253A1437768%253A1437764%253A1437762%253A1437759%253A1437758%253A1437757%253A1437756%253A1437755%253A1437754%253A1437753%253A1437742%253A1437741%253A1437740%253A1437737%253A1437735%253A1437732%253A1437731%253A1437730%253A1437729%253A1437728%253A1437722%253A1437721%253A1437720%253A1437706%253A1437705%253A1437704%253A1437703%253A1437702%253A1437701%253A1437699%253A1437698%253A1437697%253A1437696%253A1437695%253A1437694%253A1437686%253A1437685%253A1437684%253A1437683%253A1437682%253A1437681%253A1437680%253A1437579%253A1437577%253A1437572%253A1437571%253A1437570%253A1437569%253A1437568%253A1437567%253A1437566%253A1437565%253A1437564%253A1437563%253A1437558%253A1437544%253A1437543%253A1437542%253A1437541%253A1437540%253A1437538%253A1437537%253A1437536%253A1437532%253A1422256%253A1407665%253A1406511%253A1406510%253A1399489%253A1399482%253A1399481%253A1399480%253A1397451%253A1397450%253A1394706%253A1394705%253A1394701%253A1394700%253A1394699%253A1302226%253A1302225%253A1302222%253A1302220%253A1302185%253A1244363%253A1244362%253A1244347%253A1244344%253A1244342%253A1244341%253A1244340%253A1244331%253A1238430%253A1219180%253A1208034%253A1208032%253A1208031%253A1208012%253A1208011%253A1208010%253A1208009%253A1208006%253A1205974%253A1205973%253A1205972%253A1205971%253A1205961%253A1205960%253A1205959%253A1205958%253A1205957%253A1205956%253A1205933%253A1205932%253A1205929%253A1205928%253A1205924%253A1205552%253A1205550%253A1205549%253A1205530%253A1205529%253A1205528%253A1205527%253A1205524%253A1205519%253A1204552%253A1202799%253A1202798%253A1202797%253A1202796%253A1202793%253A1193043%253A1192963%253A1185057%253A1185056%253A1185055%253A1185054%253A1185045%253A1185044%253A1185043%253A1185042%253A1175096%253A1175095%253A1175094%253A1175093%253A1175092%253A1175091%253A1175085%253A1175084%253A1174328%253A1174327%253A1174326%253A1174319%253A1173036%253A1173035%253A1173034%253A1173033%253A1171183%253A1171182%253A1171181%253A1171180%253A1170402%253A1170401%253A1170306%253A1170305/report.xls?&period=yesterday&cutoff=0&groups=%5Bpub%3Aplac%3Adaily%5D&tabs=%5Brisk%3Adevice%3Acountry%3Asites%5D&settings=%7B%22Selected%20Report%22%3A%22Risk%20Profile%2C%20Device%20Type%2C%20Geo%20Compliance%2C%20Top%20Blocked%20Sites%22%2C%22Period%22%3A%22Yesterday%22%2C%22Group%20Dates%20By%22%3A%22Day%22%2C%22Report%20By%22%3A%22Campaign%22%2C%22Campaign%22%3A%22%25%25CAMPAIGN_NAMES%25%25%22%2C%22Primary%20Seller%22%3A%22All%22%2C%22Ad%20Unit%22%3A%22Yes%22%2C%22Secondary%20Seller%22%3Afalse%2C%22Geo%20Level%22%3A%22Country%22%2C%22Cutoff%22%3A%220%22%7D
2081,0,200,14.029613618,/reportingservice/api/teams/1050/fw/campaigns/8817/report.xls?period=yesterday&cutoff=0&mediaType=mixed&includeMobile=true&groups=%5Bpub(7253)%3Adaily%5D&siteGroups=%5Bpub(7253)%5D&tabs=%5Bfirewall%3Adevice%3Acountry%3Asites%5D&settings=%7B%22Selected%20Report%22%3A%22Firewall%20Activity%2C%20Device%20Type%2C%20Geo%20Compliance%2C%20Top%20Blocked%20Sites%22%2C%22Period%22%3A%22Yesterday%22%2C%22Group%20Dates%20By%22%3A%22Day%22%2C%22Report%20By%22%3A%22Campaign%22%2C%22Campaign%22%3A%22%25%25CAMPAIGN_NAMES%25%25%22%2C%22Media%20Partner%22%3A%227253%22%2C%22Geo%20Level%22%3A%22Country%22%2C%22Cutoff%22%3A%220%22%7D
787,0,200,14.040796262,/reportingservice/api/teams/251/fw/campaigns/1424/campaignsummary.xls?&period=yesterday&cutoff=0&groups=%5Bcamp%3Aweekly%5D
2117,0,200,14.077993801,/reportingservice/api/teams/251/fw/teamsummary.xls
2084,0,200,14.683981061,/reportingservice/api/teams/1050/fw/campaigns/8817/report.xls?period=yesterday&mediaType=mixed&includeMobile=true&groups=%5Bpub(1274)%3Adaily%5D&siteGroups=%5Bpub(1274)%5D&tabs=%5Bfirewall%3Adevice%3Acountry%3Asites%3Acollisions%3Acollisionssites%3Arsa%3Arsasites%3Aviewability3ms%3Acampaignviewability%5D&settings=%7B%22Selected%20Report%22%3A%22Firewall%20Activity%2C%20Device%20Type%2C%20Geo%20Compliance%2C%20Top%20Blocked%20Sites%2C%20Ad%20Collision%2C%20Most%20Colliding%20Sites%2C%20Suspicious%20Activity%2C%20Most%20Suspicious%20Sites%2C%203MS%20Viewability%2C%20Campaign%20Viewability%22%2C%22Period%22%3A%22Yesterday%22%2C%22Group%20Dates%20By%22%3A%22Day%22%2C%22Campaign%22%3A%22%25%25CAMPAIGN_NAMES%25%25%22%2C%22Media%20Partner%22%3A%221274%22%2C%22Cutoff%22%3A0%7D
1972,0,200,14.728405789,/reportingservice/api/teams/1050/fw/campaigns/8817/campaignsummary.xls?period=yesterday&mediaType=mixed&includeMobile=true&groups=%5Bcamp%3Adaily%5D&tabs=%5Bfirewall%3Adevice%3Acountry%3Asites%3Acollisions%3Acollisionssites%3Arsa%3Arsasites%3Aclutter%3Acluttersites%3Acontext%3Aviewability3ms%3Acampaignviewability%5D&settings=%7B%22Selected%20Report%22%3A%22Firewall%20Activity%2C%20Device%20Type%2C%20Geo%20Compliance%2C%20Top%20Blocked%20Sites%2C%20Ad%20Collision%2C%20Most%20Colliding%20Sites%2C%20Suspicious%20Activity%2C%20Most%20Suspicious%20Sites%2C%20Clutter%2C%20Most%20Cluttered%20Sites%2C%20Contextual%20Analysis%2C%203MS%20Viewability%2C%20Campaign%20Viewability%22%2C%22Period%22%3A%22Yesterday%22%2C%22Group%20Dates%20By%22%3A%22Day%22%2C%22Campaign%22%3A%22%25%25CAMPAIGN_NAMES%25%25%22%2C%22Cutoff%22%3A0%7D
1462,0,200,14.73132973,/reportingservice/api/teams/20/fw/campaigns/7296/campaignsummary.xls?cutoff=0&period=yesterday
1462,1,200,14.731704526,/reportingservice/api/teams/20/fw/campaigns/1296/campaignsummary.xls?cutoff=0&period=yesterday
